FIPS State and County Codes,Geographic area name,RAE Report Links
47027,"Clay County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47027&geoType=county&view=report&reportType=detailed
47029,"Cocke County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47029&geoType=county&view=report&reportType=detailed
47031,"Coffee County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47031&geoType=county&view=report&reportType=detailed
47033,"Crockett County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47033&geoType=county&view=report&reportType=detailed
47035,"Cumberland County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47035&geoType=county&view=report&reportType=detailed
47037,"Davidson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47037&geoType=county&view=report&reportType=detailed
47039,"Decatur County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47039&geoType=county&view=report&reportType=detailed
47041,"DeKalb County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47041&geoType=county&view=report&reportType=detailed
47043,"Dickson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47043&geoType=county&view=report&reportType=detailed
47045,"Dyer County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47045&geoType=county&view=report&reportType=detailed
47047,"Fayette County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47047&geoType=county&view=report&reportType=detailed
47049,"Fentress County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47049&geoType=county&view=report&reportType=detailed
47051,"Franklin County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47051&geoType=county&view=report&reportType=detailed
47053,"Gibson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47053&geoType=county&view=report&reportType=detailed
47055,"Giles County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47055&geoType=county&view=report&reportType=detailed
47057,"Grainger County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47057&geoType=county&view=report&reportType=detailed
47059,"Greene County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47059&geoType=county&view=report&reportType=detailed
47061,"Grundy County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47061&geoType=county&view=report&reportType=detailed
47063,"Hamblen County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47063&geoType=county&view=report&reportType=detailed
47065,"Hamilton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47065&geoType=county&view=report&reportType=detailed
47067,"Hancock County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47067&geoType=county&view=report&reportType=detailed
47069,"Hardeman County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47069&geoType=county&view=report&reportType=detailed
47071,"Hardin County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47071&geoType=county&view=report&reportType=detailed
47073,"Hawkins County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47073&geoType=county&view=report&reportType=detailed
47075,"Haywood County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47075&geoType=county&view=report&reportType=detailed
47077,"Henderson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47077&geoType=county&view=report&reportType=detailed
47079,"Henry County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47079&geoType=county&view=report&reportType=detailed
47081,"Hickman County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47081&geoType=county&view=report&reportType=detailed
47083,"Houston County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47083&geoType=county&view=report&reportType=detailed
47085,"Humphreys County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47085&geoType=county&view=report&reportType=detailed
47087,"Jackson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47087&geoType=county&view=report&reportType=detailed
47089,"Jefferson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47089&geoType=county&view=report&reportType=detailed
47091,"Johnson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47091&geoType=county&view=report&reportType=detailed
47093,"Knox County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47093&geoType=county&view=report&reportType=detailed
47095,"Lake County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47095&geoType=county&view=report&reportType=detailed
47097,"Lauderdale County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47097&geoType=county&view=report&reportType=detailed
47099,"Lawrence County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47099&geoType=county&view=report&reportType=detailed
47101,"Lewis County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47101&geoType=county&view=report&reportType=detailed
47103,"Lincoln County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47103&geoType=county&view=report&reportType=detailed
47105,"Loudon County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47105&geoType=county&view=report&reportType=detailed
47107,"McMinn County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47107&geoType=county&view=report&reportType=detailed
47109,"McNairy County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47109&geoType=county&view=report&reportType=detailed
47111,"Macon County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47111&geoType=county&view=report&reportType=detailed
47113,"Madison County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47113&geoType=county&view=report&reportType=detailed
47115,"Marion County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47115&geoType=county&view=report&reportType=detailed
47117,"Marshall County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47117&geoType=county&view=report&reportType=detailed
47119,"Maury County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47119&geoType=county&view=report&reportType=detailed
47121,"Meigs County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47121&geoType=county&view=report&reportType=detailed
47123,"Monroe County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47123&geoType=county&view=report&reportType=detailed
47125,"Montgomery County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47125&geoType=county&view=report&reportType=detailed
47127,"Moore County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47127&geoType=county&view=report&reportType=detailed
47129,"Morgan County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47129&geoType=county&view=report&reportType=detailed
47131,"Obion County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47131&geoType=county&view=report&reportType=detailed
47133,"Overton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47133&geoType=county&view=report&reportType=detailed
47135,"Perry County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47135&geoType=county&view=report&reportType=detailed
47137,"Pickett County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47137&geoType=county&view=report&reportType=detailed
47139,"Polk County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47139&geoType=county&view=report&reportType=detailed
47141,"Putnam County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47141&geoType=county&view=report&reportType=detailed
47143,"Rhea County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47143&geoType=county&view=report&reportType=detailed
47145,"Roane County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47145&geoType=county&view=report&reportType=detailed
47147,"Robertson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47147&geoType=county&view=report&reportType=detailed
47149,"Rutherford County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47149&geoType=county&view=report&reportType=detailed
47151,"Scott County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47151&geoType=county&view=report&reportType=detailed
47153,"Sequatchie County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47153&geoType=county&view=report&reportType=detailed
47155,"Sevier County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47155&geoType=county&view=report&reportType=detailed
47157,"Shelby County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47157&geoType=county&view=report&reportType=detailed
47159,"Smith County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47159&geoType=county&view=report&reportType=detailed
47161,"Stewart County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47161&geoType=county&view=report&reportType=detailed
47163,"Sullivan County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47163&geoType=county&view=report&reportType=detailed
47165,"Sumner County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47165&geoType=county&view=report&reportType=detailed
47167,"Tipton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47167&geoType=county&view=report&reportType=detailed
47169,"Trousdale County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47169&geoType=county&view=report&reportType=detailed
47171,"Unicoi County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47171&geoType=county&view=report&reportType=detailed
47173,"Union County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47173&geoType=county&view=report&reportType=detailed
47175,"Van Buren County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47175&geoType=county&view=report&reportType=detailed
47177,"Warren County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47177&geoType=county&view=report&reportType=detailed
47179,"Washington County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47179&geoType=county&view=report&reportType=detailed
47181,"Wayne County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47181&geoType=county&view=report&reportType=detailed
47183,"Weakley County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47183&geoType=county&view=report&reportType=detailed
47185,"White County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47185&geoType=county&view=report&reportType=detailed
47187,"Williamson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47187&geoType=county&view=report&reportType=detailed
47189,"Wilson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47189&geoType=county&view=report&reportType=detailed
48,Texas,https://cbb.census.gov/rae/#industry0=00&geoId=48&geoType=state&view=report&reportType=detailed
48001,"Anderson County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48001&geoType=county&view=report&reportType=detailed
48003,"Andrews County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48003&geoType=county&view=report&reportType=detailed
48005,"Angelina County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48005&geoType=county&view=report&reportType=detailed
48007,"Aransas County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48007&geoType=county&view=report&reportType=detailed
48009,"Archer County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48009&geoType=county&view=report&reportType=detailed
48011,"Armstrong County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48011&geoType=county&view=report&reportType=detailed
48013,"Atascosa County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48013&geoType=county&view=report&reportType=detailed
48015,"Austin County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48015&geoType=county&view=report&reportType=detailed
48017,"Bailey County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48017&geoType=county&view=report&reportType=detailed
48019,"Bandera County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48019&geoType=county&view=report&reportType=detailed
48021,"Bastrop County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48021&geoType=county&view=report&reportType=detailed
48023,"Baylor County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48023&geoType=county&view=report&reportType=detailed
48025,"Bee County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48025&geoType=county&view=report&reportType=detailed
48027,"Bell County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48027&geoType=county&view=report&reportType=detailed
48029,"Bexar County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48029&geoType=county&view=report&reportType=detailed
48031,"Blanco County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48031&geoType=county&view=report&reportType=detailed
48033,"Borden County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48033&geoType=county&view=report&reportType=detailed
48035,"Bosque County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48035&geoType=county&view=report&reportType=detailed
48037,"Bowie County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48037&geoType=county&view=report&reportType=detailed
48039,"Brazoria County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48039&geoType=county&view=report&reportType=detailed
48041,"Brazos County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48041&geoType=county&view=report&reportType=detailed
48043,"Brewster County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48043&geoType=county&view=report&reportType=detailed
48045,"Briscoe County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48045&geoType=county&view=report&reportType=detailed
48047,"Brooks County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48047&geoType=county&view=report&reportType=detailed
48049,"Brown County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48049&geoType=county&view=report&reportType=detailed
48051,"Burleson County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48051&geoType=county&view=report&reportType=detailed
48053,"Burnet County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48053&geoType=county&view=report&reportType=detailed
